enter_threshold,exit_threshold,enter_run_windows,exit_run_windows,rows,accuracy,precision_walking,recall_walking,f1_walking,specificity_not_walking,false_positive_rate,tn,fp,fn,tp,scope,segments
0.8,0.5,1,1,388,0.6726804123711341,0.0,0.0,0.0,0.6941489361702128,0.3058510638297872,261,115,12,0,same_patient,4
0.8,0.5,1,2,388,0.4793814432989691,0.0,0.0,0.0,0.4946808510638298,0.5053191489361702,186,190,12,0,same_patient,4
0.8,0.5,1,3,388,0.4793814432989691,0.0,0.0,0.0,0.4946808510638298,0.5053191489361702,186,190,12,0,same_patient,4
0.8,0.5,1,4,388,0.4793814432989691,0.0,0.0,0.0,0.4946808510638298,0.5053191489361702,186,190,12,0,same_patient,4
0.8,0.5,1,5,388,0.40463917525773196,0.0,0.0,0.0,0.4175531914893617,0.5824468085106383,157,219,12,0,same_patient,4
0.8,0.5,2,1,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.8,0.5,2,2,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.8,0.5,2,3,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.8,0.5,2,4,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.8,0.5,2,5,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.8,0.5,3,1,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.8,0.5,3,2,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.8,0.5,3,3,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.8,0.5,3,4,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.8,0.5,3,5,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.8,0.5,4,1,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.8,0.5,4,2,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.8,0.5,4,3,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.8,0.5,4,4,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.8,0.5,4,5,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.8,0.55,1,1,388,0.75,0.0,0.0,0.0,0.773936170212766,0.22606382978723405,291,85,12,0,same_patient,4
0.8,0.55,1,2,388,0.4793814432989691,0.0,0.0,0.0,0.4946808510638298,0.5053191489361702,186,190,12,0,same_patient,4
0.8,0.55,1,3,388,0.4793814432989691,0.0,0.0,0.0,0.4946808510638298,0.5053191489361702,186,190,12,0,same_patient,4
0.8,0.55,1,4,388,0.4793814432989691,0.0,0.0,0.0,0.4946808510638298,0.5053191489361702,186,190,12,0,same_patient,4
0.8,0.55,1,5,388,0.4175257731958763,0.0,0.0,0.0,0.4308510638297872,0.5691489361702128,162,214,12,0,same_patient,4
0.8,0.55,2,1,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.8,0.55,2,2,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.8,0.55,2,3,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.8,0.55,2,4,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.8,0.55,2,5,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.8,0.55,3,1,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.8,0.55,3,2,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.8,0.55,3,3,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.8,0.55,3,4,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.8,0.55,3,5,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.8,0.55,4,1,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.8,0.55,4,2,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.8,0.55,4,3,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.8,0.55,4,4,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.8,0.55,4,5,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.8,0.6,1,1,388,0.884020618556701,0.0,0.0,0.0,0.9122340425531915,0.08776595744680851,343,33,12,0,same_patient,4
0.8,0.6,1,2,388,0.6391752577319587,0.0,0.0,0.0,0.6595744680851063,0.3404255319148936,248,128,12,0,same_patient,4
0.8,0.6,1,3,388,0.6056701030927835,0.0,0.0,0.0,0.625,0.375,235,141,12,0,same_patient,4
0.8,0.6,1,4,388,0.4845360824742268,0.0,0.0,0.0,0.5,0.5,188,188,12,0,same_patient,4
0.8,0.6,1,5,388,0.4845360824742268,0.0,0.0,0.0,0.5,0.5,188,188,12,0,same_patient,4
0.8,0.6,2,1,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.8,0.6,2,2,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.8,0.6,2,3,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.8,0.6,2,4,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.8,0.6,2,5,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.8,0.6,3,1,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.8,0.6,3,2,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.8,0.6,3,3,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.8,0.6,3,4,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.8,0.6,3,5,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.8,0.6,4,1,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.8,0.6,4,2,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.8,0.6,4,3,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.8,0.6,4,4,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.8,0.6,4,5,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.8,0.65,1,1,388,0.961340206185567,0.0,0.0,0.0,0.9920212765957447,0.007978723404255319,373,3,12,0,same_patient,4
0.8,0.65,1,2,388,0.8479381443298969,0.0,0.0,0.0,0.875,0.125,329,47,12,0,same_patient,4
0.8,0.65,1,3,388,0.7525773195876289,0.0,0.0,0.0,0.776595744680851,0.22340425531914893,292,84,12,0,same_patient,4
0.8,0.65,1,4,388,0.5438144329896907,0.0,0.0,0.0,0.5611702127659575,0.43882978723404253,211,165,12,0,same_patient,4
0.8,0.65,1,5,388,0.5438144329896907,0.0,0.0,0.0,0.5611702127659575,0.43882978723404253,211,165,12,0,same_patient,4
0.8,0.65,2,1,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.8,0.65,2,2,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.8,0.65,2,3,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.8,0.65,2,4,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.8,0.65,2,5,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.8,0.65,3,1,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.8,0.65,3,2,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.8,0.65,3,3,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.8,0.65,3,4,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.8,0.65,3,5,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.8,0.65,4,1,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.8,0.65,4,2,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.8,0.65,4,3,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.8,0.65,4,4,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.8,0.65,4,5,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.4,1,1,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.4,1,2,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.4,1,3,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.4,1,4,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.4,1,5,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.4,2,1,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.4,2,2,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.4,2,3,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.4,2,4,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.4,2,5,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.4,3,1,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.4,3,2,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.4,3,3,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.4,3,4,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.4,3,5,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.4,4,1,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.4,4,2,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.4,4,3,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.4,4,4,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.4,4,5,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.45,1,1,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.45,1,2,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.45,1,3,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.45,1,4,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.45,1,5,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.45,2,1,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.45,2,2,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.45,2,3,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.45,2,4,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.45,2,5,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.45,3,1,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.45,3,2,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.45,3,3,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.45,3,4,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.45,3,5,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.45,4,1,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.45,4,2,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.45,4,3,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.45,4,4,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.45,4,5,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.5,1,1,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.5,1,2,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.5,1,3,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.5,1,4,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.5,1,5,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.5,2,1,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.5,2,2,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.5,2,3,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.5,2,4,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.5,2,5,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.5,3,1,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.5,3,2,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.5,3,3,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.5,3,4,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.5,3,5,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.5,4,1,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.5,4,2,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.5,4,3,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.5,4,4,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.5,4,5,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.55,1,1,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.55,1,2,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.55,1,3,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.55,1,4,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.55,1,5,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.55,2,1,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.55,2,2,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.55,2,3,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.55,2,4,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.55,2,5,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.55,3,1,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.55,3,2,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.55,3,3,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.55,3,4,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.55,3,5,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.55,4,1,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.55,4,2,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.55,4,3,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.55,4,4,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.55,4,5,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.6,1,1,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.6,1,2,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.6,1,3,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.6,1,4,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.6,1,5,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.6,2,1,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.6,2,2,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.6,2,3,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.6,2,4,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.6,2,5,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.6,3,1,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.6,3,2,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.6,3,3,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.6,3,4,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.6,3,5,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.6,4,1,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.6,4,2,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.6,4,3,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.6,4,4,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.6,4,5,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.65,1,1,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.65,1,2,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.65,1,3,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.65,1,4,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.65,1,5,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.65,2,1,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.65,2,2,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.65,2,3,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.65,2,4,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.65,2,5,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.65,3,1,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.65,3,2,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.65,3,3,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.65,3,4,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.65,3,5,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.65,4,1,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.65,4,2,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.65,4,3,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.65,4,4,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
0.85,0.65,4,5,388,0.9690721649484536,0.0,0.0,0.0,1.0,0.0,376,0,12,0,same_patient,4
